votes,playerID,yearID,votedBy,ballots,needed,inducted,category,needed_note
NA,thompsa01,1962,Veterans,NA,NA,N,Player,Preliminary poll
NA,thompsa01,1963,Veterans,NA,NA,N,Player,Group A - Holdover from 1962 ballot - two could be elected from Group A
NA,thompsa01,1964,Veterans,NA,NA,N,Player,NA
NA,thompsa01,1974,Veterans,NA,NA,Y,Player,NA
12,thomsbo01,1966,BBWAA,302,227,N,Player,NA
10,thomsbo01,1967,BBWAA,292,219,N,Player,NA
1,thomsbo01,1967,Run Off,306,NA,N,Player,Player receiving most votes inducted
13,thomsbo01,1968,BBWAA,283,213,N,Player,NA
6,thomsbo01,1969,BBWAA,340,255,N,Player,NA
4,thomsbo01,1970,BBWAA,300,225,N,Player,NA
4,thomsbo01,1971,BBWAA,360,270,N,Player,NA
10,thomsbo01,1972,BBWAA,396,297,N,Player,NA
3,thomsbo01,1973,BBWAA,380,285,N,Player,NA
6,thomsbo01,1974,BBWAA,365,274,N,Player,NA
10,thomsbo01,1975,BBWAA,362,272,N,Player,NA
9,thomsbo01,1976,BBWAA,388,291,N,Player,NA
10,thomsbo01,1977,BBWAA,383,288,N,Player,NA
5,thomsbo01,1978,BBWAA,379,285,N,Player,NA
11,thomsbo01,1979,BBWAA,432,324,N,Player,NA
NA,thomsbo01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,thomsbo01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,thomsbo01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
2,thornan01,1993,BBWAA,423,318,N,Player,NA
132,tiantlu01,1988,BBWAA,427,321,N,Player,NA
47,tiantlu01,1989,BBWAA,447,336,N,Player,NA
42,tiantlu01,1990,BBWAA,444,333,N,Player,NA
32,tiantlu01,1991,BBWAA,443,333,N,Player,NA
50,tiantlu01,1992,BBWAA,430,323,N,Player,NA
62,tiantlu01,1993,BBWAA,423,318,N,Player,NA
42,tiantlu01,1994,BBWAA,456,342,N,Player,NA
45,tiantlu01,1995,BBWAA,460,345,N,Player,NA
64,tiantlu01,1996,BBWAA,470,353,N,Player,NA
53,tiantlu01,1997,BBWAA,473,353,N,Player,NA
62,tiantlu01,1998,BBWAA,473,355,N,Player,NA
53,tiantlu01,1999,BBWAA,497,373,N,Player,NA
86,tiantlu01,2000,BBWAA,499,375,N,Player,NA
63,tiantlu01,2001,BBWAA,515,387,N,Player,NA
85,tiantlu01,2002,BBWAA,472,354,N,Player,NA
20,tiantlu01,2005,Veterans - Players,80,60,N,Player,NA
15,tiantlu01,2007,Veterans - Players,84,62,N,Player,NA
13,tiantlu01,2009,Veterans - 1943 and Later,64,48,N,Player,NA
NA,tiantlu01,2012,Veterans - Golden Era,16,12,N,Player,<3 votes
NA,tiantlu01,2015,Veterans - Golden Era,16,12,N,Player,<3 votes
NA,tiantlu01,2018,Veterans - Modern Baseball Era,16,12,N,Player,<7 votes
0,tidrodi01,1990,BBWAA,444,333,N,Player,NA
NA,tiernmi01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,tiernmi01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,tiernmi01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
0,timlimi01,2014,BBWAA,571,429,N,Player,NA
15,tinkejo01,1937,BBWAA,201,151,N,Player,NA
16,tinkejo01,1938,BBWAA,262,197,N,Player,NA
12,tinkejo01,1939,BBWAA,274,206,N,Player,NA
36,tinkejo01,1942,BBWAA,233,175,N,Player,NA
49,tinkejo01,1945,BBWAA,247,186,N,Player,NA
45,tinkejo01,1946,Final Ballot,263,198,N,Player,NA
55,tinkejo01,1946,Nominating Vote,202,NA,N,Player,Players in top 20 proceed to final ballot
NA,tinkejo01,1946,Old Timers,NA,NA,Y,Player,NA
NA,tobinja01,1961,Veterans,NA,NA,N,Player,Preliminary poll
NA,tobinja01,1962,Veterans,NA,NA,N,Player,NA
NA,tobinja01,1963,Veterans,NA,NA,N,Player,Group A - Holdover from 1962 ballot - two could be elected from Group A
NA,tobinja01,1971,Veterans,NA,NA,N,Player,NA
NA,tobinja01,1976,Veterans,NA,NA,N,Player,NA
NA,tobinja01,1980,Veterans,NA,NA,N,Player,NA
NA,tobinja01,1982,Veterans,NA,NA,N,Player,NA
2,tobinji01,1956,BBWAA,193,145,N,Player,NA
0,tolanbo01,1985,BBWAA,395,297,N,Player,NA
1,toneyfr01,1949,BBWAA,153,115,N,Player,NA
0,torboje01,1979,BBWAA,432,324,N,Player,NA
2,torgeea01,1967,BBWAA,292,219,N,Player,NA
20,torrejo01,1983,BBWAA,374,281,N,Player,NA
45,torrejo01,1984,BBWAA,403,303,N,Player,NA
44,torrejo01,1985,BBWAA,395,297,N,Player,NA
60,torrejo01,1986,BBWAA,425,319,N,Player,NA
47,torrejo01,1987,BBWAA,413,310,N,Player,NA
60,torrejo01,1988,BBWAA,427,321,N,Player,NA
40,torrejo01,1989,BBWAA,447,336,N,Player,NA
55,torrejo01,1990,BBWAA,444,333,N,Player,NA
41,torrejo01,1991,BBWAA,443,333,N,Player,NA
62,torrejo01,1992,BBWAA,430,323,N,Player,NA
63,torrejo01,1993,BBWAA,423,318,N,Player,NA
53,torrejo01,1994,BBWAA,456,342,N,Player,NA
50,torrejo01,1995,BBWAA,460,345,N,Player,NA
50,torrejo01,1996,BBWAA,470,353,N,Player,NA
105,torrejo01,1997,BBWAA,473,353,N,Player,NA
29,torrejo01,2003,Veterans - Players,81,61,N,Player,NA
36,torrejo01,2005,Veterans - Players,80,60,N,Player,NA
26,torrejo01,2007,Veterans - Players,84,62,N,Player,NA
19,torrejo01,2009,Veterans - 1943 and Later,64,48,N,Player,NA
16,torrejo01,2014,Veterans - Expansion Era,16,12,Y,Manager,NA
1,torremi01,1990,BBWAA,444,333,N,Player,NA
NA,torricr99,1982,Veterans,NA,NA,N,Player,NA
NA,torricr99,2006,Negro League,NA,NA,Y,Player,NA
0,tovarce01,1982,BBWAA,415,312,N,Player,NA
74,trammal01,2002,BBWAA,472,354,N,Player,NA
70,trammal01,2003,BBWAA,496,372,N,Player,NA
70,trammal01,2004,BBWAA,506,380,N,Player,NA
87,trammal01,2005,BBWAA,516,387,N,Player,NA
92,trammal01,2006,BBWAA,520,390,N,Player,NA
73,trammal01,2007,BBWAA,545,409,N,Player,NA
99,trammal01,2008,BBWAA,543,408,N,Player,NA
94,trammal01,2009,BBWAA,539,405,N,Player,NA
121,trammal01,2010,BBWAA,539,405,N,Player,NA
141,trammal01,2011,BBWAA,581,436,N,Player,NA
211,trammal01,2012,BBWAA,573,430,N,Player,NA
191,trammal01,2013,BBWAA,569,427,N,Player,NA
119,trammal01,2014,BBWAA,571,429,N,Player,NA
138,trammal01,2015,BBWAA,549,412,N,Player,NA
180,trammal01,2016,BBWAA,440,330,N,Player,NA
13,trammal01,2018,Veterans - Modern Baseball Era,16,12,Y,Player,NA
NA,travice01,1987,Veterans,NA,NA,N,Player,NA
NA,travice01,1988,Veterans,18,14,N,Player,NA
NA,travice01,1990,Veterans,14,11,N,Player,Made first cut - from initial list of 25
NA,travice01,1991,Veterans,16,12,N,Player,NA
NA,travice01,1992,Veterans,16,12,N,Player,NA
NA,travice01,1993,Veterans,16,12,N,Player,Among the seven most-discussed players
NA,travice01,1995,Veterans,NA,NA,N,Player,NA
NA,travice01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,travice01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
12,travice01,2007,Veterans - Players,84,62,N,Player,NA
16,traynpi01,1936,BBWAA,226,170,N,Player,NA
3,traynpi01,1938,BBWAA,262,197,N,Player,NA
10,traynpi01,1939,BBWAA,274,206,N,Player,NA
45,traynpi01,1942,BBWAA,233,175,N,Player,NA
81,traynpi01,1945,BBWAA,247,186,N,Player,NA
53,traynpi01,1946,Final Ballot,263,198,N,Player,NA
65,traynpi01,1946,Nominating Vote,202,NA,N,Player,Players in top 20 proceed to final ballot
119,traynpi01,1947,BBWAA,161,121,N,Player,NA
93,traynpi01,1948,BBWAA,121,91,Y,Player,NA
0,trillma01,1995,BBWAA,460,345,N,Player,NA
NA,troskha01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,troskha01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,troskha01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
1,troutdi01,1964,BBWAA,201,151,N,Player,NA
4,truckvi01,1964,BBWAA,201,151,N,Player,NA
NA,truckvi01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,truckvi01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,truckvi01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
2,tudorjo01,1996,BBWAA,470,353,N,Player,NA
1,turneji01,1956,BBWAA,193,145,N,Player,NA
2,turnete01,1947,BBWAA,161,121,N,Player,NA
1,uhlege01,1956,BBWAA,193,145,N,Player,NA
4,uhlege01,1958,BBWAA,266,200,N,Player,NA
4,uhlege01,1960,BBWAA,269,202,N,Player,NA
0,unserde01,1988,BBWAA,427,321,N,Player,NA
111,utleych01,2024,BBWAA,385,289,N,Player,NA
1,valenel01,1991,BBWAA,443,333,N,Player,NA
31,valenfe01,2003,BBWAA,496,372,N,Player,NA
19,valenfe01,2004,BBWAA,506,380,N,Player,NA
2,valoel01,1967,BBWAA,292,219,N,Player,NA
0,valvejo01,2020,BBWAA,397,298,N,Player,NA
1,vanceda01,1936,BBWAA,226,170,N,Player,NA
10,vanceda01,1937,BBWAA,201,151,N,Player,NA
10,vanceda01,1938,BBWAA,262,197,N,Player,NA
15,vanceda01,1939,BBWAA,274,206,N,Player,NA
37,vanceda01,1942,BBWAA,233,175,N,Player,NA
18,vanceda01,1945,BBWAA,247,186,N,Player,NA
31,vanceda01,1946,Nominating Vote,202,NA,N,Player,Players in top 20 proceed to final ballot
50,vanceda01,1947,BBWAA,161,121,N,Player,NA
23,vanceda01,1948,BBWAA,121,91,N,Player,NA
33,vanceda01,1949,BBWAA,153,115,N,Player,NA
15,vanceda01,1949,Run Off,187,NA,N,Player,1st
52,vanceda01,1950,BBWAA,168,126,N,Player,NA
70,vanceda01,1951,BBWAA,226,170,N,Player,NA
105,vanceda01,1952,BBWAA,234,176,N,Player,NA
150,vanceda01,1953,BBWAA,264,198,N,Player,NA
158,vanceda01,1954,BBWAA,252,189,N,Player,NA
205,vanceda01,1955,BBWAA,251,189,Y,Player,NA
1,vandejo01,1945,BBWAA,247,186,N,Player,NA
3,vandejo01,1956,BBWAA,193,145,N,Player,NA
35,vandejo01,1958,BBWAA,266,200,N,Player,NA
31,vandejo01,1960,BBWAA,269,202,N,Player,NA
5,vandejo01,1962,BBWAA,160,120,N,Player,NA
51,vandejo01,1964,BBWAA,201,151,N,Player,NA
20,vandejo01,1964,Run Off,201,NA,N,Player,Player receiving most votes inducted
72,vandejo01,1966,BBWAA,302,227,N,Player,NA
87,vandejo01,1967,BBWAA,292,219,N,Player,NA
35,vandejo01,1967,Run Off,306,NA,N,Player,Player receiving most votes inducted
79,vandejo01,1968,BBWAA,283,213,N,Player,NA
95,vandejo01,1969,BBWAA,340,255,N,Player,NA
88,vandejo01,1970,BBWAA,300,225,N,Player,NA
98,vandejo01,1971,BBWAA,360,270,N,Player,NA
NA,vandejo01,1981,Veterans,NA,NA,N,Player,Nominated for one-time review at 1981 Veterans Committee meeting
NA,vandejo01,1984,Veterans,NA,NA,N,Player,NA
NA,vandejo01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,vandejo01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,vandejo01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
1,vanhage01,1936,Veterans,78,59,N,Player,NA
NA,vanhage01,1953,Veterans,NA,NA,N,Player,NA
NA,vanhage01,1955,Veterans,NA,NA,N,Player,NA
NA,vanhage01,1957,Veterans,NA,NA,N,Player,NA
NA,vanhage01,1959,Veterans,NA,NA,N,Player,NA
NA,vanhage01,1982,Veterans,NA,NA,N,Player,NA
NA,vanhage01,1983,Veterans,NA,NA,N,Player,NA
NA,vanhage01,1984,Veterans,NA,NA,N,Player,NA
NA,vanhage01,1985,Veterans,NA,NA,N,Player,NA
NA,vanhage01,1995,Veterans,NA,NA,N,Player,NA
NA,vanhage01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,vanhage01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,vanhage01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
0,vanslan01,2001,BBWAA,515,387,N,Player,NA
2,varitja01,2017,BBWAA,442,332,N,Player,NA
1,vaughar01,1953,BBWAA,264,198,N,Player,NA
2,vaughar01,1954,BBWAA,252,189,N,Player,NA
4,vaughar01,1955,BBWAA,251,189,N,Player,NA
9,vaughar01,1956,BBWAA,193,145,N,Player,NA
6,vaughar01,1958,BBWAA,266,200,N,Player,NA
10,vaughar01,1960,BBWAA,269,202,N,Player,NA
6,vaughar01,1962,BBWAA,160,120,N,Player,NA
17,vaughar01,1964,BBWAA,201,151,N,Player,NA
6,vaughar01,1964,Run Off,201,NA,N,Player,Player receiving most votes inducted
36,vaughar01,1966,BBWAA,302,227,N,Player,NA
46,vaughar01,1967,BBWAA,292,219,N,Player,NA
19,vaughar01,1967,Run Off,306,NA,N,Player,Player receiving most votes inducted
82,vaughar01,1968,BBWAA,283,213,N,Player,NA
NA,vaughar01,1976,Veterans,NA,NA,N,Player,NA
NA,vaughar01,1981,Veterans,NA,NA,N,Player,Nominated for one-time review at 1981 Veterans Committee meeting
NA,vaughar01,1984,Veterans,NA,NA,N,Player,Close behind runner-up
NA,vaughar01,1985,Veterans,NA,NA,Y,Player,NA
0,vaughgr01,2009,BBWAA,539,405,N,Player,NA
6,vaughmo01,2009,BBWAA,539,405,N,Player,NA
1,veachbo01,1937,BBWAA,201,151,N,Player,NA
NA,veachbo01,1953,Veterans,NA,NA,N,Player,NA
NA,veachbo01,1955,Veterans,NA,NA,N,Player,NA
NA,veachbo01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,veachbo01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,veachbo01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
0,vealebo01,1980,BBWAA,385,289,N,Player,NA
NA,veeckbi99,1985,Veterans,NA,NA,N,Executive,NA
3,veeckbi99,1986,Veterans,NA,NA,N,Executive,NA
NA,veeckbi99,1987,Veterans,NA,NA,N,Executive,NA
NA,veeckbi99,1988,Veterans,NA,NA,N,Executive,NA
NA,veeckbi99,1989,Veterans,17,13,N,Executive,NA
NA,veeckbi99,1991,Veterans,17,13,Y,Executive,NA
7,venturo01,2010,BBWAA,539,405,N,Player,NA
20,vernomi01,1966,BBWAA,302,227,N,Player,NA
14,vernomi01,1967,BBWAA,292,219,N,Player,NA
2,vernomi01,1967,Run Off,306,NA,N,Player,Player receiving most votes inducted
22,vernomi01,1968,BBWAA,283,213,N,Player,NA
21,vernomi01,1969,BBWAA,340,255,N,Player,NA
10,vernomi01,1970,BBWAA,300,225,N,Player,NA
12,vernomi01,1971,BBWAA,360,270,N,Player,NA
12,vernomi01,1972,BBWAA,396,297,N,Player,NA
23,vernomi01,1973,BBWAA,380,285,N,Player,NA
27,vernomi01,1974,BBWAA,365,274,N,Player,NA
22,vernomi01,1975,BBWAA,362,272,N,Player,NA
52,vernomi01,1976,BBWAA,388,291,N,Player,NA
52,vernomi01,1977,BBWAA,383,288,N,Player,NA
66,vernomi01,1978,BBWAA,379,285,N,Player,NA
88,vernomi01,1979,BBWAA,432,324,N,Player,NA
96,vernomi01,1980,BBWAA,385,289,N,Player,NA
NA,vernomi01,1984,Veterans,NA,NA,N,Player,NA
NA,vernomi01,1985,Veterans,NA,NA,N,Player,NA
NA,vernomi01,1988,Veterans,18,14,N,Player,NA
NA,vernomi01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,vernomi01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
14,vernomi01,2007,Veterans - Players,84,62,N,Player,NA
5,vernomi01,2009,Veterans - Pre-1943,12,9,N,Player,NA
0,victosh01,2021,BBWAA,401,301,N,Player,NA
2,violafr01,2002,BBWAA,472,354,N,Player,NA
3,virdobi01,1974,BBWAA,365,274,N,Player,NA
1,virdobi01,1975,BBWAA,362,272,N,Player,NA
156,vizquom01,2018,BBWAA,422,317,N,Player,NA
182,vizquom01,2019,BBWAA,425,319,N,Player,NA
209,vizquom01,2020,BBWAA,397,298,N,Player,NA
197,vizquom01,2021,BBWAA,401,301,N,Player,NA
94,vizquom01,2022,BBWAA,394,296,N,Player,NA
76,vizquom01,2023,BBWAA,389,292,N,Player,NA
68,vizquom01,2024,BBWAA,385,289,N,Player,NA
NA,vondech99,2003,Veterans - Contributors,NA,NA,N,Executive,Preliminary ballot (60 contributors)
NA,vondech99,2007,Veterans - Contributors,NA,NA,N,Executive,Preliminary ballot (60 contributors)
NA,vondech99,2016,Veterans - Pre-Integration Era,16,12,N,Executive,<4 votes
0,vuckope01,1992,BBWAA,430,323,N,Player,NA
33,wadderu01,1936,BBWAA,226,170,N,Player,NA
67,wadderu01,1937,BBWAA,201,151,N,Player,NA
148,wadderu01,1938,BBWAA,262,197,N,Player,NA
179,wadderu01,1939,BBWAA,274,206,N,Player,NA
136,wadderu01,1942,BBWAA,233,175,N,Player,NA
154,wadderu01,1945,BBWAA,247,186,N,Player,NA
87,wadderu01,1946,Final Ballot,263,198,N,Player,NA
122,wadderu01,1946,Nominating Vote,202,NA,N,Player,Players in top 20 proceed to final ballot
NA,wadderu01,1946,Old Timers,NA,NA,Y,Player,NA
46,wagnebi02,2016,BBWAA,440,330,N,Player,NA
45,wagnebi02,2017,BBWAA,442,332,N,Player,NA
47,wagnebi02,2018,BBWAA,422,317,N,Player,NA
71,wagnebi02,2019,BBWAA,425,319,N,Player,NA
126,wagnebi02,2020,BBWAA,397,298,N,Player,NA
186,wagnebi02,2021,BBWAA,401,301,N,Player,NA
201,wagnebi02,2022,BBWAA,394,296,N,Player,NA
265,wagnebi02,2023,BBWAA,389,292,N,Player,NA
284,wagnebi02,2024,BBWAA,385,289,N,Player,NA
215,wagneho01,1936,BBWAA,226,170,Y,Player,NA
5,wagneho01,1936,Veterans,78,59,N,Player,NA
1,wakefti01,2017,BBWAA,442,332,N,Player,NA
1,walberu01,1958,BBWAA,266,200,N,Player,NA
1,walberu01,1960,BBWAA,269,202,N,Player,NA
1,walkedi02,1962,BBWAA,160,120,N,Player,NA
6,walkedi02,1964,BBWAA,201,151,N,Player,NA
6,walkedi02,1968,BBWAA,283,213,N,Player,NA
9,walkedi02,1969,BBWAA,340,255,N,Player,NA
NA,walkedi02,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,walkedi02,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,walkedi02,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
1,walkeha01,1958,BBWAA,266,200,N,Player,NA
118,walkela01,2011,BBWAA,581,436,N,Player,NA
131,walkela01,2012,BBWAA,573,430,N,Player,NA
123,walkela01,2013,BBWAA,569,427,N,Player,NA
58,walkela01,2014,BBWAA,571,429,N,Player,NA
65,walkela01,2015,BBWAA,549,412,N,Player,NA
68,walkela01,2016,BBWAA,440,330,N,Player,NA
97,walkela01,2017,BBWAA,442,332,N,Player,NA
144,walkela01,2018,BBWAA,422,317,N,Player,NA
232,walkela01,2019,BBWAA,425,319,N,Player,NA
304,walkela01,2020,BBWAA,397,298,Y,Player,NA
0,walketo04,2013,BBWAA,569,427,N,Player,NA
1,wallabo01,1936,Veterans,78,59,N,Player,NA
1,wallabo01,1937,BBWAA,201,151,N,Player,NA
7,wallabo01,1938,BBWAA,262,197,N,Player,NA
5,wallabo01,1939,BBWAA,274,206,N,Player,NA
2,wallabo01,1942,BBWAA,233,175,N,Player,NA
3,wallabo01,1945,BBWAA,247,186,N,Player,NA
NA,wallabo01,1953,Veterans,NA,NA,Y,Player,NA
1,wallati01,2002,BBWAA,472,354,N,Player,NA
20,walshed01,1936,BBWAA,226,170,N,Player,NA
56,walshed01,1937,BBWAA,201,151,N,Player,NA
110,walshed01,1938,BBWAA,262,197,N,Player,NA
132,walshed01,1939,BBWAA,274,206,N,Player,NA
113,walshed01,1942,BBWAA,233,175,N,Player,NA
137,walshed01,1945,BBWAA,247,186,N,Player,NA
106,walshed01,1946,Final Ballot,263,198,N,Player,NA
115,walshed01,1946,Nominating Vote,202,NA,N,Player,Players in top 20 proceed to final ballot
NA,walshed01,1946,Old Timers,NA,NA,Y,Player,NA
4,waltebu01,1950,BBWAA,168,126,N,Player,NA
3,waltebu01,1952,BBWAA,234,176,N,Player,NA
10,waltebu01,1953,BBWAA,264,198,N,Player,NA
5,waltebu01,1956,BBWAA,193,145,N,Player,NA
33,waltebu01,1958,BBWAA,266,200,N,Player,NA
19,waltebu01,1960,BBWAA,269,202,N,Player,NA
5,waltebu01,1962,BBWAA,160,120,N,Player,NA
35,waltebu01,1964,BBWAA,201,151,N,Player,NA
8,waltebu01,1964,Run Off,201,NA,N,Player,Player receiving most votes inducted
56,waltebu01,1966,BBWAA,302,227,N,Player,NA
65,waltebu01,1967,BBWAA,292,219,N,Player,NA
24,waltebu01,1967,Run Off,306,NA,N,Player,Player receiving most votes inducted
67,waltebu01,1968,BBWAA,283,213,N,Player,NA
20,waltebu01,1969,BBWAA,340,255,N,Player,NA
29,waltebu01,1970,BBWAA,300,225,N,Player,NA
NA,waltebu01,1970,Veterans,NA,NA,N,Player,NA
NA,waltebu01,1976,Veterans,NA,NA,N,Player,NA
NA,waltebu01,1981,Veterans,NA,NA,N,Player,Nominated for one-time review at 1981 Veterans Committee meeting
NA,waltebu01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,waltebu01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,waltebu01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
4,waltebu01,2009,Veterans - Pre-1943,12,9,N,Player,NA
NA,waltebu01,2013,Veterans - Pre-Integration Era,16,12,N,Player,<3 votes
NA,waltebu01,2016,Veterans - Pre-Integration Era,16,12,N,Player,<4 votes
1,wambsbi01,1942,BBWAA,233,175,N,Player,NA
1,wambsbi01,1950,BBWAA,168,126,N,Player,NA
1,wambsbi01,1953,BBWAA,264,198,N,Player,NA
4,wambsbi01,1954,BBWAA,252,189,N,Player,NA
5,wambsbi01,1955,BBWAA,251,189,N,Player,NA
1,wambsbi01,1956,BBWAA,193,145,N,Player,NA
3,wanerll01,1949,BBWAA,153,115,N,Player,NA
1,wanerll01,1950,BBWAA,168,126,N,Player,NA
1,wanerll01,1951,BBWAA,226,170,N,Player,NA
2,wanerll01,1952,BBWAA,234,176,N,Player,NA
18,wanerll01,1956,BBWAA,193,145,N,Player,NA
39,wanerll01,1958,BBWAA,266,200,N,Player,NA
22,wanerll01,1960,BBWAA,269,202,N,Player,NA
5,wanerll01,1962,BBWAA,160,120,N,Player,NA
47,wanerll01,1964,BBWAA,201,151,N,Player,NA
12,wanerll01,1964,Run Off,201,NA,N,Player,Player receiving most votes inducted
12,wanerll01,1967,Veterans,12,9,Y,Player,Inducted by unanimous vote from 12-man committee
4,wanerpa01,1946,Nominating Vote,202,NA,N,Player,Players in top 20 proceed to final ballot
51,wanerpa01,1948,BBWAA,121,91,N,Player,NA
73,wanerpa01,1949,BBWAA,153,115,N,Player,NA
63,wanerpa01,1949,Run Off,187,NA,N,Player,1st
95,wanerpa01,1950,BBWAA,168,126,N,Player,NA
162,wanerpa01,1951,BBWAA,226,170,N,Player,NA
195,wanerpa01,1952,BBWAA,234,176,Y,Player,NA
3,wardjo01,1936,Veterans,78,59,N,Player,NA
NA,wardjo01,1953,Veterans,NA,NA,N,Player,NA
NA,wardjo01,1955,Veterans,NA,NA,N,Player,NA
NA,wardjo01,1957,Veterans,NA,NA,N,Player,NA
NA,wardjo01,1959,Veterans,NA,NA,N,Player,NA
NA,wardjo01,1961,Veterans,NA,NA,N,Player,Finalist
NA,wardjo01,1962,Veterans,NA,NA,N,Player,Preliminary poll
NA,wardjo01,1963,Veterans,NA,NA,N,Player,Group A - Holdover from 1962 ballot - two could be elected from Group A
NA,wardjo01,1964,Veterans,NA,NA,Y,Player,NA
2,warnelo01,1949,BBWAA,153,115,N,Player,NA
2,warnelo01,1958,BBWAA,266,200,N,Player,NA
4,warnelo01,1960,BBWAA,269,202,N,Player,NA
2,warnelo01,1962,BBWAA,160,120,N,Player,NA
13,warnelo01,1964,BBWAA,201,151,N,Player,NA
NA,warnelo01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,warnelo01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,warnelo01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
0,washicl01,1996,BBWAA,470,353,N,Player,NA
0,wathajo01,1991,BBWAA,443,333,N,Player,NA
3,watsobo01,1990,BBWAA,444,333,N,Player,NA
NA,watsobo01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
4,weaveea99,1992,Veterans,NA,NA,N,Manager,NA
NA,weaveea99,1995,Veterans,NA,NA,N,Manager,NA
NA,weaveea99,1996,Veterans,14,11,Y,Manager,NA
0,weaveje02,2023,BBWAA,389,292,N,Player,NA
NA,weissge99,1971,Veterans,NA,NA,Y,Executive,NA
1,weisswa01,2006,BBWAA,520,390,N,Player,NA
1,welchbo01,2000,BBWAA,499,375,N,Player,NA
NA,welchmi01,1953,Veterans,NA,NA,N,Player,NA
NA,welchmi01,1955,Veterans,NA,NA,N,Player,NA
NA,welchmi01,1957,Veterans,NA,NA,N,Player,NA
NA,welchmi01,1959,Veterans,NA,NA,N,Player,NA
NA,welchmi01,1961,Veterans,NA,NA,N,Player,Finalist
NA,welchmi01,1962,Veterans,NA,NA,N,Player,Preliminary poll
NA,welchmi01,1963,Veterans,NA,NA,N,Player,Group A - Holdover from 1962 ballot - two could be elected from Group A
NA,welchmi01,1964,Veterans,NA,NA,N,Player,NA
NA,welchmi01,1973,Veterans,NA,NA,Y,Player,NA
5,wellsda01,2013,BBWAA,569,427,N,Player,NA
0,wellsve01,2019,BBWAA,425,319,N,Player,NA
NA,wellswi99,1978,Veterans,NA,NA,N,Player,NA
NA,wellswi99,1980,Veterans,NA,NA,N,Player,NA
NA,wellswi99,1981,Veterans,NA,NA,N,Player,NA
NA,wellswi99,1982,Veterans,NA,NA,N,Player,NA
NA,wellswi99,1985,Veterans,NA,NA,N,Player,NA
NA,wellswi99,1991,Veterans,16,12,N,Player,NA
NA,wellswi99,1992,Veterans,16,12,N,Player,NA
NA,wellswi99,1995,Veterans,NA,NA,N,Player,NA
NA,wellswi99,1996,Veterans,14,11,N,Player,NA
NA,wellswi99,1997,Veterans,NA,NA,Y,Player,NA
1,werbebi01,1949,BBWAA,153,115,N,Player,NA
1,werbebi01,1950,BBWAA,168,126,N,Player,NA
1,werbebi01,1952,BBWAA,234,176,N,Player,NA
3,werbebi01,1958,BBWAA,266,200,N,Player,NA
